,merchant_token,merchant_name,product_asin,product_name,product_average_review,review_user,review_rating,review_title,review_date,review_verified,review_content,review_helpful_vote
78095,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AET6LP3W2OQYGMDDTXEMOBMUSB4A,1,Did not work at all.,2018-10-15,True,Did not work at all.,
78096,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGTF2UUYMHBJCTCWDLBVRXFUX42A,5,Anker products are the best! Whatever USB they sell,2016-11-22,True,"Anker products are the best! Whatever USB they sell, go with this brand even if it's a couple dollars more. fast service also!!",
78097,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE3KEG4MAKZQYULUEE2R3Q5CE5IQ,4,Four Stars,2018-01-18,True,"What can I say, it does what it is intended to do.",
78098,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGWE55W67GZQWC4I4R6KI7A56DWQ,5,Does the job!,2020-06-02,True,I needed extra USB ports.,
78099,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHSZB2LVEQBIKDMAVWZ5RFB2AKDA,5,Consistent.,2018-07-05,True,"Like all other anker products, this one is quality. Have had no issues. I have my mouse, and keyboard both plugged into this and sometimes even charge my phone.",
78100,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFVQGGECE6U35CG6N2TCFYA3VRFQ,5,Excellent,2017-04-08,True,Excellent quality product. Slim and discreet. No dropped devices ever.,
78101,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHL72GUTCTUMUAT3JTBWCQTZCNUQ,5,works as expected,2018-12-29,True,works as expected after 1.5months.,
78102,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFSJCIT7S4W7HJ5H5TROEOLTPAQA,5,Five Stars,2017-12-15,True,Works as described,
78103,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF3PT7NXO57M36KA46ACVHHZOF4Q,5,awesome. LED doesn't blind you,2017-02-24,True,"Slim, minimal, awesome. LED doesn't blind you.",
78104,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHXTITCE5KMP75EK3AMKV2R6U5LQ,5,Good Quality Product!!,2018-09-07,True,Great quality and feels like well built.,
78105,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGR3ASYB4N2ZYJYWLCIWEHZVKSJA,1,"Don't waste your money or time.  And, these are NOT returnable.",2017-07-18,True,"Neither one worked properly.  At least two ports on each did not provide USB communication and all ports were either incorrectly manufactured or the units casing was improperly designed as it was very difficult to insert USB cables.  Very disappointed, but given the price, what more can you expect.",1.0
78106,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGXBIE62VGAMN4ZITEPHIPQAFHTA,5,Five Stars,2017-12-10,True,good,
78107,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGGT7EZS5JBIWGWZCIBIHK7MHS3A,4,Good buy,2016-12-23,True,Very convenient hub. Works just fine so far. I have no complaints. Good buy.,
78108,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGMYI7XNFUR25OENEDHFFCL4EK7Q,5,Five Stars,2018-03-09,True,"Good product. Works for keyboards, etc.",
78109,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFRZGGVY65NCTOS72WWVZEL6MWIQ,5,Great little gizmo,2017-01-28,True,"Says what it does, does what it says.  It's relatively small, and it works well with my Lenovo Yoga 11 (which only has one usb port).",
78110,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFWWCE36ZRSHUN7OW6O27W3J3NNA,4,Four Stars,2017-09-19,True,No problems so far.,
78111,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEZBEE3TSR3BOI5A7BMENHXIL6AQ,5,Five Stars,2016-08-01,True,"Perfect, minimalistic design, couldn't be better",
78112,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHUNFVPG2XEUAQLHUDKT5IZI7S7A,5,Recommended,2018-05-31,True,Works great. Very slim hub and has pretty fast transfer speeds.,
78113,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEBWGZ3DCGYFIULD7NMS4ZWOC6WQ,5,Works good,2019-04-27,True,A+++,
78114,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHDT4EF5NY4NDDQ3NQ4POM43ANAA,5,All's good,2017-11-06,True,works perfect,
78115,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGPFSALWE2VJOSBDIVEHIXYVS3SA,5,Awesome Product. No connection or speed loss with the ...,2016-07-11,True,Awesome Product.  No connection or speed loss with the 4 port split  Very Nice job Anker.  .,
78116,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHEPKEPUAEY2ALD7GWPTN4BXARTQ,1,stopped working after one day.,2015-11-25,True,worked for about a day. ports alternate up and down position. annoying.,7.0
78117,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFALQG4WL2TAKTTMKHA2QOIFYKYQ,5,Five Stars,2016-09-22,True,AWESOME,
78118,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFQ3QWDLXQB4B34U3MQDSO7IZCRQ,1,WASTE OF MONEY,2019-01-26,True,THIS IS A WASTE OF MONEY!! DOES NOT WORK WHEN PLUGGED IN. CHEAP MATERIALS AND THE PLASTIC HAD A BOW IN IT.,
78119,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFJFWYTLEMCW5JECHAH4YGWGODVQ,4,Four Stars,2017-08-20,True,Is as presented.,
78120,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFSL6WKE2MR5VE7ITSTNFGBNVIFQ,5,No fast charging for Samsung or Apple products.,2017-11-25,True,"I get this isn't the only purpose for this, but it's pretty annoying it won't fast charge my devices",
78121,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG3FJV7HRQ5V7CGTREMKZ5LJYRMQ,1,... out-of-spec for connecting some USB devices (mostly smaller dongles like Bluetooth devices and Logitech receivers),2017-03-10,True,I wrote a first review stating that this product is simply out-of-spec for connecting some USB devices (mostly smaller dongles like Bluetooth devices and Logitech receivers). Plugging in those devices requires excessive force or simply won't work. Anker was kind enough to send me a new unit to try but I'm sorry to say this one has the exact same problem. Don't buy.,2.0
78122,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGHWA6RBCSB6CDHETUSZLSZSXBYQ,5,Five Stars,2017-06-17,True,"Arrived on time, and works just as I expected.",
78123,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFJAIWW67GFFJHXEGUHELITQ6CJA,5,Five Stars,2016-09-14,True,"Does the job, no issues",
78124,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEMD7VEQOD7Y6XEK7YQ2GSMHKS2A,5,"Not for Pi, works great on an actual computer though.",2016-04-12,True,"Initially purchased for a project with my raspberry pi, but apparently there is an issue with the pi and USB 3.0. So, instead I use it with my windows pc, works great.",
78125,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFFVAPXRVKXZB5Z43R6N3FTBVKLA,1,Connectivity issues,2019-06-24,True,This hub shows up connectivity issues when I connect more than one items to it,
78126,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHQKJYUY56DJGVZCPRDIVRZKWYAA,5,Five Stars,2018-04-04,True,Use it all the time,
78127,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEH7MBLXWBNFM2X4GW5IEJHXNTGQ,5,As described,2018-12-03,True,"Great packaging, delivered as described",
78128,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEGOS5GKMCBEP4HN2PBNSEYZOMNQ,5,Five Stars,2016-10-11,True,Great transfer speeds for a 3.0 hub and really comes in handy!,
78129,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHZVRGIQ37J3OT5DNIB66ATKVA2A,5,Perfect,2019-01-18,True,Perfect for all those little receivers. I take it from the job site to the office.,
78130,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGGIE46TOUECE6HWB76RAFMQRBLA,5,half the ports do not work i am losing them ...,2016-06-06,True,half the ports do not work i am losing them one by one will never buy a anker product again my mistake they took good care of me they sent out a new one and it works great i would buy more products from them,
78131,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGAEJFBLYEVC66UY7XAKLYE2C5CQ,5,Five Stars,2017-09-01,True,Good for the price. using it without issues,
78132,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEKOQVL7GS6H7NLYLXNUIWUXUARA,4,Four Stars,2017-11-14,True,"Works well, and no issues so far.",
78133,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFNDCO4XPKONFZN55JTLZUJTTMWA,5,Five Stars,2017-09-16,True,good  It  works  perfectly,
78134,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHZU2NLTEESXIS6E3DC4IKFU65VQ,5,Just what i needed,2016-09-06,True,a good USB data hub.....not exciting but works great,
78135,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE44PDCOJIESSKWKEA7ZRAYUIDMQ,5,Five Stars,2016-09-06,True,"works great, never had a problem",
78136,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGIX5DAKA3UTR2WTNC67XGYHHRSA,1,Bought this Anker 4 port hub and it lasted less ...,2018-02-28,True,Bought this Anker 4 port hub and it lasted less than 60 days and stopped working all of a sudden. Junk.,
78137,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGQVSSQ6QGEAINNR7YPOKE5QDLGQ,5,Nice and slim.,2016-07-27,True,Works great. I also bought a 5 foot USB 4 extension cable.,
78138,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGJPYHGXBZCFCHI2MOJO2GG7QOHA,5,Five Stars,2017-10-26,True,works as expected,
78139,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGF6UBPQJV56V7Z43D2LQ7JP4QIA,5,I like it,2016-07-15,True,Good speed and slim.  Good.,1.0
78140,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGULQNLK5POUCDF4V7FMIJ5FJGBA,5,Five Stars,2017-12-13,True,"Basic USB Hub, works really well and its made my Anker so I know it will last!",
78141,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHR3BFPMKV6CVYY7G4DKTTIQRHZQ,5,Five Stars,2017-09-20,True,Anker. Always awesome,
78142,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AESF2L7APVNEMAHUPPK4ERORCDHA,5,Five Stars,2017-02-12,True,Good simple hub. Connections excellent with nice snug fit.,
78143,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE42Y5FSMMQ5R36NIR7R2H6NMY2A,4,Good for the price,2019-08-12,True,Good for the price,
78144,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGERPSABHLFC6OLQWVF7T2TTFIDA,5,Five Stars,2017-01-26,True,"Bought one and it stopped working.  However, the company sent me a new one and once again I am a happy camper!",
78145,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEX6Z72AXIWJ6SHZQBIQEG2MLRFQ,5,Five Stars,2017-11-21,True,It works great.,
78146,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGM6JR7JFHI7ZQHBJWCD4RHA2BLA,5,Five Stars,2017-06-10,True,I Don't use it much but its works when i do.,
78147,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AER7KFADFESMLV6YGVSM3KRAJCCQ,5,"Great product, small form factor - work as described",2017-03-09,True,"Great product, small form factor - work as described",
78148,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF25VDTJ5SAFKWYYUDXZOU3XXEYA,5,For people with several USBs cables,2017-07-17,True,"Works very well, small and functional. If you have several USBs to connect this is one you'd like to buy.",
78149,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEIGHITD5CQIX4ZSOB3AZCFNO6SQ,5,Does the job,2017-06-24,True,Fast and and easy to use!,
78150,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFYXLJPF7EDMZ27GUAI3U5OX6A5A,5,Five Stars,2017-08-06,True,Love it,
78151,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFOLEU6SIS4LE2NZAPNXINFINJNQ,5,Amazing,2018-02-07,True,Its an anger product you can't go wrong,
78152,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHQ3MLYHTMHIJHN4QSDVBO6QVG4Q,4,Good value for money,2017-08-23,True,"The product is OK as a hub and its price is fair. The led brightness isn't too strong, so it doesn't annoy the eyes. It maybe a little difficult to insert and remove some USB cables though.",
78153,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHESYUTKJIFP2AHXOQT7ZTRRPOSA,5,Five Stars,2017-10-15,True,cable could be longer,
78154,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFEWN25ITEPXFHQGVHX55PFTMFXA,5,Five Stars,2017-01-10,True,I travel for work and never know what the day will bring.  This hub has never let me down!,
78155,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGYYDIVEMNCMU35EGQ2MQ7OUPUSA,5,As far as a good hub goes,2018-04-19,True,"As far as a good hub goes, it does everything I need it to do. I bought one for my laptop as well as my PS4 and it definitely works",
78156,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGAUUDLJFPOGZGMRTAC72KP43QGQ,4,Four Stars,2016-09-02,True,The gadget I need fits perfectly,
78157,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEPH2DW4ZOKS7RN4BY2DMCYAQOMA,1,Do not buy this product - there are severe issues ...,2018-02-19,True,Do not buy this product - there are severe issues with it. It completely disrupts and interferes with wifi and wireless keyboards/mice when used.,
78158,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH4V2PMKCRUOI57IFGE53X4JLBBA,5,Life-Saver when you work in the IT field!,2018-03-23,True,Life-Saver when you work in the IT field! These things are awesome and the perfect size.,
78159,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFPFVNFJRLBP2OANUSSY6KPAN3RQ,5,Nice quality,2018-06-30,True,Very clean and compact design . Very nice quality,
78160,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHIGOF6LCS6NSDHI6XWPZOHVDFMQ,2,Thumbs Down,2017-04-04,True,Works well for about a month.... now if anything touches it AT ALL it will disconnect.,
